24.01.2021 00:00;48.63780529
24.01.2021 01:00;45.62764796
24.01.2021 02:00;44.5681518
24.01.2021 03:00;43.28091346
24.01.2021 04:00;40.8252588
24.01.2021 05:00;39.8152718
24.01.2021 06:00;41.67681647
24.01.2021 07:00;45.67715713
24.01.2021 08:00;48.40016129
24.01.2021 09:00;50.59836829
24.01.2021 10:00;52.36089462
24.01.2021 11:00;53.55901646
24.01.2021 12:00;53.39068529
24.01.2021 13:00;50.18249129
24.01.2021 14:00;48.90515479
24.01.2021 15:00;49.57847946
24.01.2021 16:00;52.52922579
24.01.2021 17:00;59.38129445
24.01.2021 18:00;61.43097395
24.01.2021 19:00;61.21313362
24.01.2021 20:00;58.46042395
24.01.2021 21:00;53.62832929
24.01.2021 22:00;52.52922579
24.01.2021 23:00;49.62798863
25.01.2021 00:00;47.60801463
25.01.2021 01:00;46.36038363
25.01.2021 02:00;44.8949123
25.01.2021 03:00;44.07306013
25.01.2021 04:00;44.8652068
25.01.2021 05:00;49.54877396
25.01.2021 06:00;59.29217795
25.01.2021 07:00;71.89721177
25.01.2021 08:00;81.15762353
25.01.2021 09:00;82.54872795
25.01.2021 10:00;76.75739254
25.01.2021 11:00;74.97164858
25.01.2021 12:00;71.17324291
25.01.2021 13:00;70.38396381
25.01.2021 14:00;69.37763295
25.01.2021 15:00;68.07532244
25.01.2021 16:00;68.67714775
25.01.2021 17:00;76.38248497
25.01.2021 18:00;77.30002193
25.01.2021 19:00;72.46568743
25.01.2021 20:00;66.68884744
25.01.2021 21:00;60.13383378
25.01.2021 22:00;58.46042395
25.01.2021 23:00;55.33144462
26.01.2021 00:00;49.61016429
26.01.2021 01:00;48.04321292
26.01.2021 02:00;46.64811946
26.01.2021 03:00;45.76888508
26.01.2021 04:00;46.10122006
26.01.2021 05:00;48.92338652
26.01.2021 06:00;54.05446169
26.01.2021 07:00;59.32230138
26.01.2021 08:00;70.76799665
26.01.2021 09:00;71.11603885
26.01.2021 10:00;69.86066707
26.01.2021 11:00;68.36234147
26.01.2021 12:00;67.01908462
26.01.2021 13:00;66.3098881
26.01.2021 14:00;66.24304215
26.01.2021 15:00;66.76413103
26.01.2021 16:00;68.3015698
26.01.2021 17:00;70.61975828
26.01.2021 18:00;71.56289941
26.01.2021 19:00;69.55790546
26.01.2021 20:00;57.90736152
26.01.2021 21:00;54.72235626
26.01.2021 22:00;52.82760804
26.01.2021 23:00;51.2504393
27.01.2021 00:00;52.22227457
27.01.2021 01:00;50.57281894
27.01.2021 02:00;49.10427001
27.01.2021 03:00;48.17874154
27.01.2021 04:00;48.52857487
27.01.2021 05:00;51.49933608
27.01.2021 06:00;56.90057633
27.01.2021 07:00;62.44578213
27.01.2021 08:00;72.50168297
27.01.2021 09:00;72.85825155
27.01.2021 10:00;71.57212547
27.01.2021 11:00;70.03709364
27.01.2021 12:00;68.66092946
27.01.2021 13:00;67.93435892
27.01.2021 14:00;67.86587536
27.01.2021 15:00;68.39972997
27.01.2021 16:00;69.97483317
27.01.2021 17:00;72.34981302
27.01.2021 18:00;73.31605938
27.01.2021 19:00;71.26194675
27.01.2021 20:00;60.95634184
27.01.2021 21:00;57.60363737
27.01.2021 22:00;55.6091255
27.01.2021 23:00;53.94891452
28.01.2021 00:00;53.1882571
28.01.2021 01:00;51.50829063
28.01.2021 02:00;50.01257719
28.01.2021 03:00;49.06992874
28.01.2021 04:00;49.42623312
28.01.2021 05:00;52.45194604
28.01.2021 06:00;57.95309584
28.01.2021 07:00;63.60087419
28.01.2021 08:00;73.443441
28.01.2021 09:00;73.80464122
28.01.2021 10:00;72.50180905
28.01.2021 11:00;70.94683797
28.01.2021 12:00;69.55279816
28.01.2021 13:00;68.81678985
28.01.2021 14:00;68.74741673
28.01.2021 15:00;69.28820582
28.01.2021 16:00;70.88376877
28.01.2021 17:00;73.28959835
28.01.2021 18:00;74.26839572
28.01.2021 19:00;72.18760127
28.01.2021 20:00;62.08388294
28.01.2021 21:00;58.66916176
28.01.2021 22:00;56.63775637
28.01.2021 23:00;54.94683561
29.01.2021 00:00;52.10849219
29.01.2021 01:00;50.61644888
29.01.2021 02:00;49.16654879
29.01.2021 03:00;48.16040518
29.01.2021 04:00;48.70234321
29.01.2021 05:00;52.39978851
29.01.2021 06:00;58.59407995
29.01.2021 07:00;65.39134615
29.01.2021 08:00;68.38833857
29.01.2021 09:00;68.78167369
29.01.2021 10:00;67.19603897
29.01.2021 11:00;65.28312344
29.01.2021 12:00;63.36016889
29.01.2021 13:00;61.90215913
29.01.2021 14:00;61.24281346
29.01.2021 15:00;61.49143204
29.01.2021 16:00;63.14352695
29.01.2021 17:00;65.52054367
29.01.2021 18:00;66.02751194
29.01.2021 19:00;63.34012323
29.01.2021 20:00;60.10539978
29.01.2021 21:00;56.6173811
29.01.2021 22:00;54.68791298
29.01.2021 23:00;53.1495372
30.01.2021 00:00;43.89539253
30.01.2021 01:00;42.58397306
30.01.2021 02:00;41.16815951
30.01.2021 03:00;39.92133382
30.01.2021 04:00;39.44584479
30.01.2021 05:00;40.29604131
30.01.2021 06:00;42.05874499
30.01.2021 07:00;43.96597908
30.01.2021 08:00;45.68369793
30.01.2021 09:00;47.1498768
30.01.2021 10:00;47.76970148
30.01.2021 11:00;47.29141119
30.01.2021 12:00;46.11198285
30.01.2021 13:00;44.89566356
30.01.2021 14:00;44.36387804
30.01.2021 15:00;44.81234252
30.01.2021 16:00;46.17137946
30.01.2021 17:00;47.94024913
30.01.2021 18:00;48.67733902
30.01.2021 19:00;47.73373456
30.01.2021 20:00;45.80615108
30.01.2021 21:00;44.19607843
30.01.2021 22:00;43.35360191
30.01.2021 23:00;42.31122988
31.01.2021 00:00;37.52776856
31.01.2021 01:00;35.69806468
31.01.2021 02:00;34.06366242
31.01.2021 03:00;32.91990496
31.01.2021 04:00;32.36509341
31.01.2021 05:00;32.7957907
31.01.2021 06:00;34.12832031
31.01.2021 07:00;35.59749967
31.01.2021 08:00;37.2703019
31.01.2021 09:00;38.68194106
31.01.2021 10:00;39.19170788
31.01.2021 11:00;39.21666995
31.01.2021 12:00;38.87738114
31.01.2021 13:00;37.99447411
31.01.2021 14:00;37.4245964
31.01.2021 15:00;38.11610257
31.01.2021 16:00;39.84517064
31.01.2021 17:00;42.00573429
31.01.2021 18:00;43.4904092
31.01.2021 19:00;43.43902632
31.01.2021 20:00;42.26207622
31.01.2021 21:00;40.75673851
31.01.2021 22:00;39.73882757
31.01.2021 23:00;38.55871611
01.02.2021 00:00;54.80559917
01.02.2021 01:00;50.17970592
01.02.2021 02:00;46.46508043
01.02.2021 03:00;44.79435638
01.02.2021 04:00;47.6839836
01.02.2021 05:00;56.51146522
01.02.2021 06:00;67.32692488
01.02.2021 07:00;73.79331355
01.02.2021 08:00;71.4213539
01.02.2021 09:00;70.24360836
01.02.2021 10:00;68.93769966
01.02.2021 11:00;67.60187612
01.02.2021 12:00;66.06844048
01.02.2021 13:00;65.08936016
01.02.2021 14:00;64.73765241
01.02.2021 15:00;65.30305605
01.02.2021 16:00;66.70481901
01.02.2021 17:00;68.55927195
01.02.2021 18:00;69.95444617
01.02.2021 19:00;69.33906321
01.02.2021 20:00;70.42231566
01.02.2021 21:00;67.61250464
01.02.2021 22:00;65.39340988
01.02.2021 23:00;62.20542569
02.02.2021 00:00;56.62741475
02.02.2021 01:00;53.84031685
02.02.2021 02:00;51.397778
02.02.2021 03:00;50.10467451
02.02.2021 04:00;51.5675297
02.02.2021 05:00;57.4290121
02.02.2021 06:00;65.67094912
02.02.2021 07:00;72.10016223
02.02.2021 08:00;71.57862138
02.02.2021 09:00;69.82638015
02.02.2021 10:00;67.0801412
02.02.2021 11:00;64.71601801
02.02.2021 12:00;62.82002275
02.02.2021 13:00;61.8441786
02.02.2021 14:00;61.87197312
02.02.2021 15:00;62.90309254
02.02.2021 16:00;65.03946301
02.02.2021 17:00;68.4314928
02.02.2021 18:00;71.41145685
02.02.2021 19:00;71.01489879
02.02.2021 20:00;69.46123682
02.02.2021 21:00;65.00002098
02.02.2021 22:00;62.2368252
02.02.2021 23:00;58.96947195
03.02.2021 00:00;56.61093248
03.02.2021 01:00;53.82464581
03.02.2021 02:00;51.3828179
03.02.2021 03:00;50.09009079
03.02.2021 04:00;51.55252019
03.02.2021 05:00;57.41229652
03.02.2021 06:00;65.6518346
03.02.2021 07:00;72.07917638
03.02.2021 08:00;71.76805103
03.02.2021 09:00;70.01117258
03.02.2021 10:00;67.25766582
03.02.2021 11:00;64.88728608
